,xxx|yyy,player_name,tag,village_points,player_points,village_id,player_id,tribe_id,village_name
5596,519|551,arlekin,NW2,6769,195116,2742,1531765,71,011. Континет
5597,518|553,arlekin,NW2,6678,195116,2784,1531765,71,003. Континет
5598,515|555,arlekin,NW2,6675,195116,3062,1531765,71,002. Континет
5599,516|552,arlekin,NW2,7179,195116,3145,1531765,71,010. Континет
5600,516|555,arlekin,NW2,6911,195116,3319,1531765,71,001. Континет
5601,518|555,arlekin,NW2,6456,195116,3369,1531765,71,005. Континет
5602,517|555,arlekin,NW2,5739,195116,3431,1531765,71,012. Континет
5603,513|556,arlekin,NW2,5222,195116,3463,1531765,71,004. Континет
5604,516|557,arlekin,NW2,5637,195116,3545,1531765,71,006. Континет
5605,518|558,arlekin,NW2,4159,195116,3729,1531765,71,015. Континет
5606,515|559,arlekin,NW2,7105,195116,3788,1531765,71,009. Континет
5607,517|558,arlekin,NW2,5100,195116,3794,1531765,71,013. Континет
5608,518|559,arlekin,NW2,8097,195116,3940,1531765,71,014. Континет
5609,516|561,arlekin,NW2,6133,195116,4359,1531765,71,007. Континет
5610,518|552,arlekin,NW2,4726,195116,5349,1531765,71,008. Континет
5611,547|565,arlekin,NW2,4455,195116,6424,1531765,71,028. Новый свет
5612,550|558,arlekin,NW2,4253,195116,6609,1531765,71,022. Новый свет
5613,549|562,arlekin,NW2,6300,195116,6871,1531765,71,019. Новый Свет
5614,552|559,arlekin,NW2,6047,195116,7042,1531765,71,016. Новый Свет
5615,546|564,arlekin,NW2,5681,195116,7240,1531765,71,017. Новый Свет
5616,554|561,arlekin,NW2,7750,195116,7268,1531765,71,034. Новый свет
5617,556|559,arlekin,NW2,2429,195116,7595,1531765,71,024. Новый свет
5618,549|564,arlekin,NW2,3609,195116,7615,1531765,71,020. Новый Свет
5619,548|561,arlekin,NW2,5536,195116,7950,1531765,71,021. Новый Свет
5620,551|567,arlekin,NW2,1727,195116,8029,1531765,71,025. Новый свет
5621,552|569,arlekin,NW2,5782,195116,8398,1531765,71,023. Новый свет
5622,559|561,arlekin,NW2,2222,195116,8464,1531765,71,026. Новый свет
5623,555|564,arlekin,NW2,5864,195116,8525,1531765,71,018. Новый Свет
5624,548|574,arlekin,NW2,4112,195116,8736,1531765,71,030. Новый свет
5625,557|565,arlekin,NW2,2198,195116,8927,1531765,71,027. Новый свет
5626,557|570,arlekin,NW2,2382,195116,9191,1531765,71,032. Новый свет
5627,551|573,arlekin,NW2,3841,195116,9280,1531765,71,033. Новый свет
5628,547|575,arlekin,NW2,2278,195116,9890,1531765,71,029. Новый свет
5629,561|574,arlekin,NW2,1357,195116,10709,1531765,71,031. Новый свет
5630,542|484,Goodyera,NW2,10029,126928,66,492430,71,Сказочная тайга
5631,545|484,Goodyera,NW2,10362,126928,344,492430,71,Позорная звезда
5632,540|488,Goodyera,NW2,9968,126928,1849,492430,71,Декаданс
5633,544|484,Goodyera,NW2,9789,126928,2240,492430,71,Как на войне
5634,544|483,Goodyera,NW2,10362,126928,3119,492430,71,Опиум для никого
5635,558|505,Goodyera,NW2,10495,126928,3456,492430,71,Тоска без конца
5636,558|506,Goodyera,NW2,9309,126928,3627,492430,71,Революция
5637,559|506,Goodyera,NW2,9769,126928,3836,492430,71,Истерика
5638,566|498,Goodyera,NW2,8805,126928,4723,492430,71,Вечная любовь
5639,568|495,Goodyera,NW2,10495,126928,5996,492430,71,Холодная любовь
5640,546|485,Goodyera,NW2,8912,126928,6600,492430,71,Гетеросексуалист
5641,566|496,Goodyera,NW2,9986,126928,6741,492430,71,Ковер-вертолет
5642,568|500,Goodyera,NW2,8647,126928,8140,492430,71,Два корабля
5643,551|487,jons28,NW2,9269,117182,70,1048699,71,логово
5644,551|485,jons28,NW2,9187,117182,412,1048699,71,сюрприз
5645,553|486,jons28,NW2,9821,117182,591,1048699,71,Северок
5646,548|483,jons28,NW2,9451,117182,1293,1048699,71,Деревня
5647,556|480,jons28,NW2,7908,117182,3557,1048699,71,Деревня варваров
5648,556|478,jons28,NW2,8841,117182,4030,1048699,71,теленок пук
5649,563|495,jons28,NW2,8978,117182,4246,1048699,71,Морг
5650,563|494,jons28,NW2,9737,117182,4572,1048699,71,Упс
5651,564|475,jons28,NW2,7248,117182,5386,1048699,71,новый хата
5652,565|472,jons28,NW2,9152,117182,5499,1048699,71,Sahkoarina
5653,566|469,jons28,NW2,1870,117182,5668,1048699,71,печалка
5654,548|484,jons28,NW2,8396,117182,6149,1048699,71,Душелов
5655,564|494,jons28,NW2,4627,117182,6823,1048699,71,Здесь есть tamtam
5656,570|462,jons28,NW2,3797,117182,7039,1048699,71,777
5657,570|463,jons28,NW2,8900,117182,7426,1048699,71,номерок блатной
5658,537|483,abbat101,NW2,9593,137750,79,567740,71,Монастырь 005
5659,529|483,abbat101,NW2,9771,137750,833,567740,71,Монастырь 017
5660,528|485,abbat101,NW2,9821,137750,1027,567740,71,Монастырь 016
5661,531|485,abbat101,NW2,10019,137750,1224,567740,71,Монастырь 014
5662,537|488,abbat101,NW2,10019,137750,1525,567740,71,Монастырь 009
5663,536|485,abbat101,NW2,9651,137750,1539,567740,71,Монастырь 003
5664,529|484,abbat101,NW2,9932,137750,1665,567740,71,Монастырь 015
5665,537|482,abbat101,NW2,9821,137750,1745,567740,71,Монастырь 002
5666,539|479,abbat101,NW2,9587,137750,2042,567740,71,Монастырь 001
5667,534|477,abbat101,NW2,9793,137750,4375,567740,71,Монастырь 004
5668,576|493,abbat101,NW2,8862,137750,6958,567740,71,Монастырь 006
5669,577|493,abbat101,NW2,7222,137750,7071,567740,71,Монастырь 008
5670,575|496,abbat101,NW2,9835,137750,7601,567740,71,Монастырь 007
5671,593|486,abbat101,NW2,3017,137750,10767,567740,71,Монастырь 012
5672,595|487,abbat101,NW2,3775,137750,10833,567740,71,Монастырь 011
5673,596|489,abbat101,NW2,4131,137750,11299,567740,71,Монастырь 010
5674,597|487,abbat101,NW2,2901,137750,11797,567740,71,Монастырь 013
5675,537|479,Николай020,NW2,9177,85016,83,1338272,71,Деревня
5676,527|491,Николай020,NW2,9978,85016,215,1338272,71,Деревня
5677,524|491,Николай020,NW2,9835,85016,711,1338272,71,Деревня
5678,529|521,Николай020,NW2,9198,85016,1279,1338272,71,Деревня
5679,530|521,Николай020,NW2,9708,85016,1288,1338272,71,Деревня
5680,533|476,Николай020,NW2,9167,85016,1696,1338272,71,Деревня
5681,535|477,Николай020,NW2,9167,85016,1816,1338272,71,Деревня
5682,526|491,Николай020,NW2,9740,85016,4896,1338272,71,Деревня
5683,539|467,Николай020,NW2,9046,85016,5359,1338272,71,Деревня
5684,543|482,НиФеЯ,NW2,10019,290738,88,2095675,71,14.ВозмездиеПриходитБезвозмездно
5685,541|466,НиФеЯ,NW2,10019,290738,138,2095675,71,20.Бойся Желаний моих
5686,544|480,НиФеЯ,NW2,10149,290738,493,2095675,71,13. Надлюблю и брошу
5687,550|489,НиФеЯ,NW2,10019,290738,1212,2095675,71,01.Не будите моего Демона
5688,553|496,НиФеЯ,NW2,10073,290738,1236,2095675,71,08.Выхожу тебя искать
5689,535|459,НиФеЯ,NW2,10221,290738,1416,2095675,71,North 001
5690,548|485,НиФеЯ,NW2,10033,290738,1478,2095675,71,06.Точу мечи Милосердия
5691,552|488,НиФеЯ,NW2,10019,290738,1506,2095675,71,15.Вам крышечка
5692,550|501,НиФеЯ,NW2,10019,290738,1777,2095675,71,ПокусайтеСахарокМожетПолегчает
5693,541|482,НиФеЯ,NW2,10160,290738,1939,2095675,71,19.Хляби небесные
5694,551|494,НиФеЯ,NW2,10019,290738,2230,2095675,71,04.Собака бывает кусачей....
5695,544|481,НиФеЯ,NW2,10029,290738,2309,2095675,71,12.МеняюЗлобуДня на радости ночи
5696,549|490,НиФеЯ,NW2,10019,290738,2609,2095675,71,18.Ёшки-Ложки Три матрёшки
5697,554|488,НиФеЯ,NW2,10019,290738,2656,2095675,71,02.Дом с Привидениями
5698,550|495,НиФеЯ,NW2,10019,290738,2667,2095675,71,11.Насильно Мил не будешь
5699,538|465,НиФеЯ,NW2,8422,290738,2684,2095675,71,24. Вам привет от старых штиблет
5700,536|460,НиФеЯ,NW2,10495,290738,2803,2095675,71,North 002
5701,536|461,НиФеЯ,NW2,10495,290738,2810,2095675,71,North 003
5702,551|488,НиФеЯ,NW2,10019,290738,2840,2095675,71,05.Доведу до греха
5703,554|490,НиФеЯ,NW2,10160,290738,2972,2095675,71,16.Пока Ты спал
5704,553|489,НиФеЯ,NW2,10019,290738,3006,2095675,71,03.Здесь птицы не поют...
5705,547|470,НиФеЯ,NW2,10019,290738,3083,2095675,71,"21. Асталависта, бейби!"
5706,544|464,НиФеЯ,NW2,10083,290738,3117,2095675,71,"22.Не одна, но без Ансамбля"
5707,554|492,НиФеЯ,NW2,10019,290738,3118,2095675,71,09.Чай пить не двора рубить
5708,544|465,НиФеЯ,NW2,10095,290738,3198,2095675,71,23.Колхоз отцеписта
5709,559|496,НиФеЯ,NW2,10019,290738,3781,2095675,71,"10. Извините, наФеячу)"
5710,561|495,НиФеЯ,NW2,10019,290738,3965,2095675,71,17.Пуркуа бы Да не Па
5711,560|485,НиФеЯ,NW2,10019,290738,4009,2095675,71,07.Два Валета и вот Эта
5712,563|497,НиФеЯ,NW2,10019,290738,4338,2095675,71,Деревня варваров
5713,528|472,4th official,NW2,11829,168597,164,1619446,71,Dead Men Tell No Tales
5714,527|470,4th official,NW2,10224,168597,234,1619446,71,Dead Men Tell No Tales
5715,530|469,4th official,NW2,10160,168597,235,1619446,71,Dead Men Tell No Tales
5716,532|472,4th official,NW2,11819,168597,244,1619446,71,Dead Men Tell No Tales
5717,527|469,4th official,NW2,10503,168597,661,1619446,71,Dead Men Tell No Tales
5718,533|469,4th official,NW2,10160,168597,1595,1619446,71,Dead Men Tell No Tales
5719,528|468,4th official,NW2,10636,168597,1798,1619446,71,Dead Men Tell No Tales
5720,532|469,4th official,NW2,10636,168597,1910,1619446,71,Dead Men Tell No Tales
5721,533|470,4th official,NW2,10160,168597,2080,1619446,71,Dead Men Tell No Tales
5722,543|497,4th official,NW2,11819,168597,2222,1619446,71,Dead Men Tell No Tales
5723,529|476,4th official,NW2,10160,168597,2738,1619446,71,Dead Men Tell No Tales
5724,526|472,4th official,NW2,10393,168597,7884,1619446,71,Dead Men Tell No Tales
5725,543|498,4th official,NW2,10160,168597,9192,1619446,71,Dead Men Tell No Tales
5726,548|502,4th official,NW2,10160,168597,9207,1619446,71,Dead Men Tell No Tales
5727,546|500,4th official,NW2,9618,168597,9211,1619446,71,Dead Men Tell No Tales
5728,546|504,4th official,NW2,10160,168597,9225,1619446,71,Dead Men Tell No Tales
5729,538|488,sanek89,NW2,8687,70609,432,1277106,71,erlat
5730,537|493,sanek89,NW2,9897,70609,490,1277106,71,001
5731,535|489,sanek89,NW2,9511,70609,1381,1277106,71,живёт
5732,535|486,sanek89,NW2,7568,70609,1454,1277106,71,Деревня варваров
5733,572|491,sanek89,NW2,7643,70609,5730,1277106,71,Огнетушитель пыщ-пыщ
5734,572|490,sanek89,NW2,7732,70609,5799,1277106,71,Курочка Ряба
5735,572|488,sanek89,NW2,2660,70609,6092,1277106,71,Варяг 2
5736,573|492,sanek89,NW2,9664,70609,6921,1277106,71,Здесь живёт ThePonyUnicorn
5737,538|493,sanek89,NW2,7247,70609,8561,1277106,71,Здесь живёт Glupik
5738,541|484,cigaset,NW2,9053,92957,453,848880988,71,***sweets2***
5739,546|488,cigaset,NW2,8125,92957,1062,848880988,71,sweets
5740,542|483,cigaset,NW2,8072,92957,2001,848880988,71,***sweets3***
5741,544|496,cigaset,NW2,7697,92957,2063,848880988,71,***sweets7***
5742,545|496,cigaset,NW2,8056,92957,2147,848880988,71,***sweets8***
5743,544|499,cigaset,NW2,8080,92957,2195,848880988,71,Сочная долина
5744,548|499,cigaset,NW2,8052,92957,2208,848880988,71,***sweets9***
5745,544|485,cigaset,NW2,8005,92957,2216,848880988,71,***sweets1***
5746,549|515,cigaset,NW2,8758,92957,2269,848880988,71,***sweets5***
5747,546|483,cigaset,NW2,7601,92957,2315,848880988,71,***sweets4***
5748,553|477,cigaset,NW2,7701,92957,3363,848880988,71,***sweets6***
5749,560|423,cigaset,NW2,3757,92957,11099,848880988,71,Левый берег
5750,531|484,Smit02,NW2,10237,192727,494,1561368,71,Смит
5751,527|480,Smit02,NW2,9362,192727,739,1561368,71,Зайка
5752,533|479,Smit02,NW2,9362,192727,1281,1561368,71,Барсук
5753,531|481,Smit02,NW2,9372,192727,1310,1561368,71,ЦПС
5754,533|478,Smit02,NW2,9362,192727,1528,1561368,71,Железяка
5755,561|467,Smit02,NW2,9363,192727,5470,1561368,71,Читос
5756,562|461,Smit02,NW2,10228,192727,5695,1561368,71,Кол
5757,562|458,Smit02,NW2,10237,192727,5991,1561368,71,Конь
5758,561|461,Smit02,NW2,9353,192727,6065,1561368,71,~}Судьи Идут{~ [005]
5759,562|462,Smit02,NW2,10228,192727,6085,1561368,71,Кипр
5760,526|480,Smit02,NW2,9362,192727,6261,1561368,71,Форд
5761,567|458,Smit02,NW2,10095,192727,6787,1561368,71,De Va 01
5762,564|459,Smit02,NW2,9353,192727,6936,1561368,71,Калтан
5763,567|460,Smit02,NW2,8797,192727,6964,1561368,71,De Va 02
5764,565|458,Smit02,NW2,9324,192727,7078,1561368,71,De Va 03
5765,564|454,Smit02,NW2,7806,192727,7396,1561368,71,Kenigsberg
5766,569|456,Smit02,NW2,7809,192727,7447,1561368,71,Зеха
5767,565|452,Smit02,NW2,8752,192727,7731,1561368,71,МАГЛ
5768,567|455,Smit02,NW2,8594,192727,7816,1561368,71,[-26-]
5769,566|454,Smit02,NW2,10429,192727,10603,1561368,71,Тихая
5770,565|455,Smit02,NW2,5302,192727,11575,1561368,71,Тихоня
5771,548|492,bikker,NW2,8513,106803,497,1443753,71,Молох
5772,549|485,bikker,NW2,9129,106803,816,1443753,71,Митрополия
5773,548|480,bikker,NW2,7554,106803,1296,1443753,71,стой
5774,549|477,bikker,NW2,7403,106803,1318,1443753,71,Время прошло
5775,551|484,bikker,NW2,9575,106803,1604,1443753,71,Хижина
5776,547|489,bikker,NW2,6438,106803,2218,1443753,71,Деревня варваров
5777,548|496,bikker,NW2,4493,106803,2375,1443753,71,Деревня варваров
5778,549|488,bikker,NW2,5679,106803,2644,1443753,71,бункер
5779,550|488,bikker,NW2,6746,106803,2658,1443753,71,все меняется
5780,549|479,bikker,NW2,7625,106803,2926,1443753,71,Изингард
5781,548|475,bikker,NW2,7069,106803,2967,1443753,71,какаха
5782,550|476,bikker,NW2,5435,106803,3043,1443753,71,Рохан
5783,547|487,bikker,NW2,7191,106803,4008,1443753,71,Здесь больше не живёт Wikinger
5784,564|473,bikker,NW2,2165,106803,5257,1443753,71,Деревня варваров
5785,565|473,bikker,NW2,3038,106803,5367,1443753,71,Здесь живёт gstars82
5786,564|474,bikker,NW2,2512,106803,5488,1443753,71,Деревня варваров
5787,566|473,bikker,NW2,2376,106803,6077,1443753,71,Деревня варваров
5788,569|465,bikker,NW2,3862,106803,7111,1443753,71,777
5789,496|466,Pr0Line,NW2,9858,45329,509,389264,71,Дворянин 001
5790,495|466,Pr0Line,NW2,9426,45329,815,389264,71,Бонусный дворянин 001
5791,497|467,Pr0Line,NW2,8230,45329,959,389264,71,Дворянин 002
5792,492|466,Pr0Line,NW2,9379,45329,1258,389264,71,"А деревня ли эта, варваров?"
5793,493|464,Pr0Line,NW2,8436,45329,1362,389264,71,Дворянин 003
5794,543|539,Africa,NW2,10030,124619,516,1521217,71,Дыра в 46 мир
5795,540|541,Africa,NW2,9761,124619,2773,1521217,71,Дуревня варваров
5796,538|538,Africa,NW2,9973,124619,2987,1521217,71,Бонусная деревня
5797,539|540,Africa,NW2,9994,124619,3054,1521217,71,Деревня варваров
5798,540|539,Africa,NW2,9771,124619,3076,1521217,71,Africa тут живет
5799,540|542,Africa,NW2,9761,124619,3284,1521217,71,Зимовье варваров
5800,563|567,Africa,NW2,8547,124619,9851,1521217,71,Диревня варваров
5801,563|568,Africa,NW2,8551,124619,9856,1521217,71,Деевня варваров
5802,561|567,Africa,NW2,8538,124619,9963,1521217,71,Амбар варваров
5803,562|569,Africa,NW2,8798,124619,10242,1521217,71,Балаган варваров
5804,562|568,Africa,NW2,9450,124619,10621,1521217,71,Бонусная деревня варваров
5805,565|568,Africa,NW2,8036,124619,10815,1521217,71,Деревенька варваров
5806,565|570,Africa,NW2,6840,124619,10985,1521217,71,Деревушка варваров
5807,566|567,Africa,NW2,6569,124619,11075,1521217,71,Заимка варваров
5808,538|532,НА ПОПЕЙ,NW2,10482,175682,541,848890328,71,Ogre Magic
5809,536|534,НА ПОПЕЙ,NW2,8980,175682,1270,848890328,71,Disraptor
5810,536|533,НА ПОПЕЙ,NW2,9964,175682,2500,848890328,71,Witch Doctor
5811,539|534,НА ПОПЕЙ,NW2,10061,175682,2645,848890328,71,Shadow Shaman
5812,558|473,НА ПОПЕЙ,NW2,7565,175682,4196,848890328,71,03. вечно молодой
5813,558|468,НА ПОПЕЙ,NW2,7470,175682,4542,848890328,71,02. дурман трава
5814,558|466,НА ПОПЕЙ,NW2,9755,175682,4790,848890328,71,01. маковые поля
5815,561|465,НА ПОПЕЙ,NW2,8771,175682,5448,848890328,71,07. GET OVER HERE
5816,563|466,НА ПОПЕЙ,NW2,9619,175682,5513,848890328,71,06. ра ра ра нарата
5817,565|462,НА ПОПЕЙ,NW2,8784,175682,6545,848890328,71,05. язва
5818,561|455,НА ПОПЕЙ,NW2,8012,175682,6620,848890328,71,13. кабанчики
5819,565|456,НА ПОПЕЙ,NW2,8327,175682,6710,848890328,71,10. негодяй
5820,563|457,НА ПОПЕЙ,NW2,9363,175682,6714,848890328,71,11. чум бубной
5821,565|461,НА ПОПЕЙ,NW2,9899,175682,6774,848890328,71,04. никотин
5822,566|461,НА ПОПЕЙ,NW2,5744,175682,7040,848890328,71,08. Какая-то загадочная
5823,570|460,НА ПОПЕЙ,NW2,2558,175682,7265,848890328,71,15. Балуба
5824,570|461,НА ПОПЕЙ,NW2,3544,175682,7359,848890328,71,14. Шишел мышел
5825,568|458,НА ПОПЕЙ,NW2,8254,175682,7863,848890328,71,16. Beerлога
5826,573|464,НА ПОПЕЙ,NW2,4125,175682,7971,848890328,71,17. Дока 2
5827,571|460,НА ПОПЕЙ,NW2,4351,175682,8336,848890328,71,09. Я сказал Горбатый!
5828,577|463,НА ПОПЕЙ,NW2,2992,175682,8544,848890328,71,20. Check vibes
5829,576|462,НА ПОПЕЙ,NW2,3521,175682,8592,848890328,71,19. The Wall
5830,564|455,НА ПОПЕЙ,NW2,9037,175682,8919,848890328,71,12. зараза
5831,578|462,НА ПОПЕЙ,NW2,4504,175682,9301,848890328,71,18. спокойной ночи
5832,492|473,nevidimka32,NW2,10252,72574,780,2074477,71,У тебя все норм? Ты здоров ))
5833,492|472,nevidimka32,NW2,3674,72574,1085,2074477,71,тупик
5834,535|485,nevidimka32,NW2,9853,72574,1476,2074477,71,Маруськин колхозник
5835,535|483,nevidimka32,NW2,10705,72574,1507,2074477,71,Винтерфелл
5836,558|470,nevidimka32,NW2,5500,72574,4728,2074477,71,Дальняя 4
5837,559|467,nevidimka32,NW2,10144,72574,4828,2074477,71,Дальняя 1
5838,559|466,nevidimka32,NW2,6544,72574,5145,2074477,71,Дальняя 2
5839,561|468,nevidimka32,NW2,5819,72574,5242,2074477,71,Дальняя 3
5840,536|488,nevidimka32,NW2,10083,72574,7728,2074477,71,Glupik!
5841,494|484,=патриот=,NW2,5664,12924,912,2079098,71,=РАДОПИ=
5842,564|463,=патриот=,NW2,3525,12924,5876,2079098,71,=ЯВА=
5843,565|464,=патриот=,NW2,3735,12924,5902,2079098,71,=ЮР-АН=
5844,535|476,Foks,NW2,9261,83480,1140,46046,71,Здесь живёт ТамТамыч
5845,537|475,Foks,NW2,4991,83480,1970,46046,71,Здесь живёт SZDK
5846,540|480,Foks,NW2,9761,83480,2028,46046,71,Здесь живёт LQRD
5847,534|470,Foks,NW2,6992,83480,2150,46046,71,Здесь живёт Bezzobraznik
5848,537|478,Foks,NW2,9771,83480,2189,46046,71,Здесь живёт Foks
5849,540|474,Foks,NW2,5232,83480,2282,46046,71,Деревня варваров
5850,542|465,Foks,NW2,9761,83480,2669,46046,71,Здесь живёт A-VengeR
5851,545|464,Foks,NW2,7320,83480,3309,46046,71,Здесь живёт A-VengeR
5852,532|479,Foks,NW2,9761,83480,3904,46046,71,Здесь живёт Mr.Robert
5853,540|473,Foks,NW2,3181,83480,6146,46046,71,Здесь живёт sertox
5854,546|465,Foks,NW2,7449,83480,8353,46046,71,Здесь живёт Венера 2008
5855,534|507,Чатланин,NW2,4868,60028,1184,1790337,71,Хохотун
5856,537|505,Чатланин,NW2,8781,60028,1388,1790337,71,Здесь живёт time up
5857,538|506,Чатланин,NW2,9623,60028,1565,1790337,71,Здесь живёт Чатланин
5858,539|506,Чатланин,NW2,9532,60028,2103,1790337,71,KrossoveR. в ударе
5859,538|500,Чатланин,NW2,9787,60028,2248,1790337,71,Здесь живёт Мобильник
5860,546|496,Чатланин,NW2,8451,60028,2782,1790337,71,Здесь живёт Drogon
5861,570|495,Чатланин,NW2,8986,60028,5463,1790337,71,Ку ку 2
5862,550|511,kuuup,NW2,10242,464221,1241,2047789,71,kuuup12
5863,549|510,kuuup,NW2,10247,464221,1417,2047789,71,kuuup
5864,556|508,kuuup,NW2,9622,464221,1841,2047789,71,B-100
5865,554|507,kuuup,NW2,10237,464221,2031,2047789,71,Гадюкино_18
5866,549|512,kuuup,NW2,10237,464221,2349,2047789,71,kuuup02
5867,549|505,kuuup,NW2,10114,464221,2360,2047789,71,kuuup14
5868,551|511,kuuup,NW2,10297,464221,2371,2047789,71,kuuup13
5869,547|505,kuuup,NW2,10111,464221,2387,2047789,71,kuuup15
5870,548|509,kuuup,NW2,10237,464221,2436,2047789,71,kuuup03
5871,545|507,kuuup,NW2,10223,464221,2443,2047789,71,kuuup16
5872,549|511,kuuup,NW2,10237,464221,2453,2047789,71,kuuup04
5873,550|512,kuuup,NW2,10271,464221,2778,2047789,71,kuuup18
5874,548|512,kuuup,NW2,10259,464221,2787,2047789,71,kuuup17
5875,557|507,kuuup,NW2,9744,464221,3442,2047789,71,Гадюкино_20
5876,577|473,kuuup,NW2,9745,464221,7328,2047789,71,Деревня варваров
5877,575|469,kuuup,NW2,9018,464221,7448,2047789,71,Деревня варваров
5878,576|469,kuuup,NW2,10104,464221,7482,2047789,71,kuuup22
5879,576|468,kuuup,NW2,10253,464221,7532,2047789,71,kuuup05
5880,577|474,kuuup,NW2,10252,464221,7992,2047789,71,kuuup06
5881,579|469,kuuup,NW2,9747,464221,8063,2047789,71,Деревня варваров
5882,578|474,kuuup,NW2,10217,464221,8164,2047789,71,kuuup09
5883,581|473,kuuup,NW2,10237,464221,8203,2047789,71,kuuup19
5884,580|472,kuuup,NW2,10232,464221,8341,2047789,71,kuuup10
5885,582|474,kuuup,NW2,10237,464221,8484,2047789,71,kuuup07
5886,580|467,kuuup,NW2,10216,464221,8622,2047789,71,kuuup08
5887,582|475,kuuup,NW2,9750,464221,8727,2047789,71,Деревня варваров
5888,582|467,kuuup,NW2,6241,464221,8816,2047789,71,Деревня варваров
5889,581|469,kuuup,NW2,9744,464221,8909,2047789,71,Деревня варваров
5890,581|476,kuuup,NW2,9747,464221,8929,2047789,71,Деревня варваров
5891,580|470,kuuup,NW2,10218,464221,8953,2047789,71,kuuup20
5892,584|471,kuuup,NW2,10228,464221,9023,2047789,71,kuuup11
5893,578|460,kuuup,NW2,5318,464221,9027,2047789,71,Деревня варваров
5894,584|469,kuuup,NW2,10237,464221,9050,2047789,71,kuuup21
5895,583|468,kuuup,NW2,9741,464221,9078,2047789,71,Деревня варваров
5896,581|464,kuuup,NW2,8684,464221,9235,2047789,71,Деревня варваров
5897,581|466,kuuup,NW2,9550,464221,9242,2047789,71,Деревня варваров
5898,581|465,kuuup,NW2,9346,464221,9344,2047789,71,Деревня варваров
5899,582|464,kuuup,NW2,8433,464221,9557,2047789,71,Деревня варваров
5900,584|466,kuuup,NW2,8156,464221,9639,2047789,71,Деревня варваров
5901,580|455,kuuup,NW2,2355,464221,9944,2047789,71,Деревня варваров
5902,583|461,kuuup,NW2,6771,464221,10042,2047789,71,Деревня варваров
5903,583|462,kuuup,NW2,7614,464221,10264,2047789,71,Деревня варваров
5904,586|462,kuuup,NW2,6331,464221,10314,2047789,71,Деревня варваров
5905,587|467,kuuup,NW2,8024,464221,10349,2047789,71,Деревня варваров
5906,587|465,kuuup,NW2,7046,464221,10536,2047789,71,Деревня вар
5907,588|467,kuuup,NW2,7856,464221,10568,2047789,71,Деревня варваров
5908,589|471,kuuup,NW2,6163,464221,10683,2047789,71,Деревня варваров
5909,589|465,kuuup,NW2,6681,464221,11035,2047789,71,Деревня варваров
5910,587|464,kuuup,NW2,6457,464221,11355,2047789,71,Деревня варваров
5911,591|466,kuuup,NW2,7402,464221,11707,2047789,71,Деревня варваров
5912,593|466,kuuup,NW2,7442,464221,12104,2047789,71,Бонусная деревня
5913,589|461,kuuup,NW2,6350,464221,12224,2047789,71,Деревня варваров
5914,551|483,Alex7619,NW2,8499,199914,1720,2109727,71,Здесь живёт ivel
5915,550|484,Alex7619,NW2,9517,199914,2698,2109727,71,7619
5916,555|483,Alex7619,NW2,9286,199914,3181,2109727,71,London
5917,555|482,Alex7619,NW2,8275,199914,3314,2109727,71,Здесь живёт 70
5918,545|463,Alex7619,NW2,6848,199914,3573,2109727,71,Вивисекция копиаста
5919,563|489,Alex7619,NW2,8755,199914,3578,2109727,71,Лорд
5920,558|483,Alex7619,NW2,8136,199914,3834,2109727,71,Мадам Жули
5921,547|461,Alex7619,NW2,10485,199914,3878,2109727,71,Стена
5922,559|480,Alex7619,NW2,9568,199914,4059,2109727,71,Дядя Джон
5923,559|485,Alex7619,NW2,6314,199914,4113,2109727,71,ТораБора
5924,561|479,Alex7619,NW2,3677,199914,4364,2109727,71,Деревня варваров
5925,562|480,Alex7619,NW2,7400,199914,4530,2109727,71,Хата 3
5926,563|481,Alex7619,NW2,6526,199914,4669,2109727,71,Мицада
5927,564|483,Alex7619,NW2,7479,199914,4914,2109727,71,911
5928,566|487,Alex7619,NW2,8193,199914,5063,2109727,71,Здесь живут
5929,567|484,Alex7619,NW2,4332,199914,5077,2109727,71,Бонусная деревня
5930,566|484,Alex7619,NW2,3159,199914,5282,2109727,71,Гора
5931,570|483,Alex7619,NW2,8306,199914,5612,2109727,71,gora1
5932,565|471,Alex7619,NW2,8592,199914,5813,2109727,71,Здесь живёт tossings
5933,569|485,Alex7619,NW2,6983,199914,5912,2109727,71,тихая
5934,573|482,Alex7619,NW2,3847,199914,6039,2109727,71,Варяг 1
5935,571|484,Alex7619,NW2,9124,199914,6201,2109727,71,Варяг
5936,571|483,Alex7619,NW2,5090,199914,6365,2109727,71,Здесь жил EnergiyaS
5937,569|470,Alex7619,NW2,7129,199914,6391,2109727,71,Здесь живёт tossings
5938,569|463,Alex7619,NW2,3580,199914,7018,2109727,71,777
5939,575|463,Alex7619,NW2,5977,199914,7780,2109727,71,Дым
5940,574|464,Alex7619,NW2,6022,199914,7846,2109727,71,Упс
5941,574|463,Alex7619,NW2,2889,199914,8075,2109727,71,Ёжик
5942,562|482,Alex7619,NW2,5926,199914,11348,2109727,71,безвозмездная
5943,527|547,Zorelit,NW2,10224,271061,2070,2078581,71,002. Баранчик Шон
5944,528|547,Zorelit,NW2,11140,271061,2536,2078581,71,001. Бамбалейлааа
5945,525|545,Zorelit,NW2,10397,271061,2716,2078581,71,005. Котигорошко
